

[2018-06-06 15:04:58.648] 606|-1.004;-0.036;0.131|0.6;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:58.664] 607|-1.003;-0.036;0.132|0.6;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:04:58.664] 608|-1.004;-0.037;0.132|0.5;-0.9;3.0|-159.0;82.3;15.5|0
[2018-06-06 15:04:58.685] 609|-1.005;-0.037;0.132|0.4;-0.9;3.2|-159.0;82.3;15.4|0
[2018-06-06 15:04:58.685] 610|-1.005;-0.037;0.132|0.7;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:04:58.701] 611|-1.005;-0.037;0.132|0.7;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:58.716] 612|-1.005;-0.036;0.130|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.716] 613|-1.005;-0.037;0.130|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.732] 614|-1.005;-0.036;0.131|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.747] 615|-1.004;-0.036;0.131|0.7;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.747] 616|-1.005;-0.037;0.131|0.7;-0.8;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.763] 617|-1.006;-0.037;0.133|0.7;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.779] 618|-1.006;-0.037;0.132|0.8;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.779] 619|-1.005;-0.036;0.132|0.7;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.794] 620|-1.005;-0.037;0.131|0.6;-0.7;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.810] 621|-1.005;-0.036;0.132|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.810] 622|-1.004;-0.037;0.132|0.5;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.826] 623|-1.003;-0.037;0.133|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.841] 624|-1.002;-0.037;0.133|0.6;-0.7;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.841] 625|-1.005;-0.037;0.134|0.5;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.857] 626|-1.005;-0.038;0.133|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.872] 627|-1.005;-0.035;0.131|0.7;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.872] 628|-1.006;-0.035;0.130|0.6;-0.9;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:04:58.888] 629|-1.005;-0.035;0.129|0.7;-0.9;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.904] 630|-1.005;-0.036;0.129|0.7;-1.0;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.904] 631|-1.005;-0.035;0.127|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.919] 632|-1.006;-0.036;0.129|0.6;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.935] 633|-1.006;-0.036;0.129|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.935] 634|-1.005;-0.037;0.130|0.6;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.951] 635|-1.005;-0.037;0.131|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.966] 636|-1.005;-0.036;0.130|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.966] 637|-1.004;-0.037;0.131|0.6;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.982] 638|-1.004;-0.037;0.131|0.7;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:58.997] 639|-1.004;-0.037;0.132|0.9;-0.6;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:58.997] 640|-1.004;-0.036;0.132|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.013] 641|-1.005;-0.037;0.132|0.6;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.029] 642|-1.005;-0.036;0.131|0.6;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.044] 643|-1.005;-0.036;0.132|0.7;-0.8;3.0|-158.8;82.3;15.6|0
[2018-06-06 15:04:59.044] 644|-1.003;-0.037;0.131|0.7;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.060] 645|-1.004;-0.036;0.131|0.6;-0.7;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.076] 646|-1.006;-0.036;0.130|0.6;-0.8;2.9|-158.8;82.3;15.6|0
[2018-06-06 15:04:59.076] 647|-1.008;-0.036;0.129|0.6;-1.0;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.091] 648|-1.006;-0.035;0.130|0.8;-0.8;3.4|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.107] 649|-1.005;-0.037;0.130|0.7;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.107] 650|-1.004;-0.036;0.132|0.5;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.122] 651|-1.002;-0.038;0.133|0.6;-0.7;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.138] 652|-1.003;-0.038;0.133|0.6;-0.8;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.138] 653|-1.005;-0.038;0.134|0.7;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.154] 654|-1.004;-0.038;0.133|0.7;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.169] 655|-1.005;-0.037;0.132|0.7;-0.7;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.169] 656|-1.006;-0.035;0.131|0.6;-0.7;3.2|-158.8;82.3;15.6|0
[2018-06-06 15:04:59.185] 657|-1.005;-0.035;0.131|0.5;-0.9;3.3|-158.8;82.3;15.6|0
[2018-06-06 15:04:59.201] 658|-1.005;-0.036;0.132|0.7;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.201] 659|-1.005;-0.036;0.132|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.216] 660|-1.005;-0.036;0.131|0.5;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.232] 661|-1.004;-0.036;0.132|0.5;-0.8;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.232] 662|-1.006;-0.037;0.130|0.6;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.247] 663|-1.005;-0.036;0.130|0.5;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.263] 664|-1.006;-0.035;0.131|0.5;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.263] 665|-1.005;-0.036;0.132|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.279] 666|-1.005;-0.037;0.130|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.294] 667|-1.002;-0.038;0.132|0.6;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.294] 668|-1.002;-0.038;0.132|0.7;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.310] 669|-1.004;-0.038;0.133|0.5;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.326] 670|-1.005;-0.037;0.133|0.8;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.326] 671|-1.005;-0.037;0.131|0.7;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.341] 672|-1.007;-0.036;0.132|0.7;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.357] 673|-1.006;-0.035;0.131|0.6;-0.9;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.357] 674|-1.006;-0.036;0.131|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.372] 675|-1.005;-0.036;0.131|0.7;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.388] 676|-1.005;-0.035;0.132|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.388] 677|-1.006;-0.035;0.130|0.7;-0.9;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.404] 678|-1.006;-0.036;0.131|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.419] 679|-1.006;-0.036;0.129|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.419] 680|-1.006;-0.036;0.130|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.435] 681|-1.004;-0.037;0.130|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.451] 682|-1.004;-0.037;0.130|0.4;-0.7;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.451] 683|-1.003;-0.037;0.132|0.7;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.466] 684|-1.002;-0.037;0.131|0.7;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.482] 685|-1.003;-0.038;0.132|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.482] 686|-1.006;-0.036;0.132|0.7;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.497] 687|-1.006;-0.036;0.131|0.7;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.513] 688|-1.006;-0.035;0.131|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.513] 689|-1.006;-0.035;0.130|0.6;-0.7;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.529] 690|-1.005;-0.036;0.129|0.5;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.544] 691|-1.005;-0.036;0.129|0.5;-0.9;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.544] 692|-1.005;-0.036;0.130|0.7;-0.8;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.560] 693|-1.005;-0.037;0.131|0.6;-0.7;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.576] 694|-1.004;-0.037;0.131|0.5;-0.7;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.576] 695|-1.005;-0.037;0.131|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.591] 696|-1.005;-0.037;0.131|0.7;-0.7;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.607] 697|-1.005;-0.037;0.132|0.6;-0.8;3.3|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.607] 698|-1.005;-0.037;0.132|0.6;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.622] 699|-1.003;-0.037;0.132|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.638] 700|-1.002;-0.038;0.134|0.7;-0.7;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.638] 701|-1.002;-0.037;0.134|0.7;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.654] 702|-1.006;-0.036;0.133|0.6;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.669] 703|-1.007;-0.036;0.134|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.685] 704|-1.007;-0.035;0.133|0.5;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.691] 705|-1.005;-0.036;0.132|0.5;-0.8;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.691] 706|-1.006;-0.036;0.130|0.6;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.707] 707|-1.005;-0.036;0.130|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.722] 708|-1.004;-0.036;0.130|0.6;-1.0;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.722] 709|-1.005;-0.037;0.130|0.5;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.738] 710|-1.005;-0.037;0.131|0.6;-1.0;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.754] 711|-1.007;-0.038;0.132|0.6;-1.0;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.754] 712|-1.005;-0.037;0.132|0.6;-0.8;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.769] 713|-1.005;-0.037;0.131|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.785] 714|-1.003;-0.036;0.131|0.5;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.785] 715|-1.002;-0.035;0.131|0.4;-1.0;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.801] 716|-1.004;-0.036;0.132|0.5;-0.7;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.816] 717|-1.007;-0.036;0.133|0.7;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.832] 718|-1.006;-0.036;0.133|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.832] 719|-1.006;-0.036;0.133|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.848] 720|-1.005;-0.036;0.132|0.6;-1.0;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.863] 721|-1.004;-0.036;0.133|0.5;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.863] 722|-1.005;-0.037;0.132|0.5;-0.9;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.879] 723|-1.005;-0.036;0.132|0.6;-1.0;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.894] 724|-1.005;-0.036;0.131|0.6;-1.0;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.894] 725|-1.005;-0.037;0.131|0.7;-1.0;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.910] 726|-1.006;-0.037;0.130|0.7;-0.9;3.2|-159.0;82.3;15.4|0
[2018-06-06 15:04:59.926] 727|-1.005;-0.037;0.130|0.6;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.926] 728|-1.004;-0.037;0.130|0.6;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.941] 729|-1.005;-0.037;0.131|0.7;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:04:59.957] 730|-1.005;-0.037;0.130|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.957] 731|-1.004;-0.037;0.130|0.5;-0.8;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.973] 732|-1.006;-0.035;0.131|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:04:59.988] 733|-1.006;-0.035;0.131|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:04:59.988] 734|-1.006;-0.036;0.132|0.7;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.004] 735|-1.005;-0.036;0.133|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.019] 736|-1.005;-0.036;0.133|0.5;-0.8;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.019] 737|-1.004;-0.037;0.132|0.6;-0.7;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.035] 738|-1.004;-0.037;0.132|0.5;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.051] 739|-1.005;-0.036;0.133|0.6;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.051] 740|-1.004;-0.036;0.132|0.5;-0.8;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.066] 741|-1.005;-0.037;0.130|0.7;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.082] 742|-1.006;-0.037;0.130|0.5;-0.9;3.0|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.082] 743|-1.005;-0.036;0.131|0.6;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.098] 744|-1.003;-0.037;0.131|0.7;-1.0;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.113] 745|-1.005;-0.037;0.130|0.5;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.113] 746|-1.006;-0.037;0.131|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.129] 747|-1.005;-0.036;0.130|0.7;-0.7;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.144] 748|-1.005;-0.036;0.130|0.6;-1.0;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.144] 749|-1.006;-0.036;0.131|0.6;-0.9;3.3|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.160] 750|-1.005;-0.036;0.133|0.6;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.176] 751|-1.003;-0.036;0.133|0.6;-0.8;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.176] 752|-1.005;-0.037;0.135|0.6;-0.9;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.191] 753|-1.005;-0.036;0.133|0.6;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.207] 754|-1.003;-0.037;0.133|0.6;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.207] 755|-1.005;-0.036;0.132|0.6;-1.0;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.223] 756|-1.005;-0.036;0.132|0.7;-1.0;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.238] 757|-1.004;-0.037;0.131|0.7;-0.7;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.238] 758|-1.005;-0.037;0.132|0.8;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.254] 759|-1.006;-0.037;0.131|0.7;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.269] 760|-1.005;-0.037;0.131|0.7;-0.8;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.269] 761|-1.005;-0.036;0.131|0.6;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.285] 762|-1.005;-0.036;0.130|0.6;-0.9;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.301] 763|-1.005;-0.036;0.129|0.5;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.301] 764|-1.005;-0.036;0.130|0.6;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.320] 765|-1.005;-0.036;0.129|0.6;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.336] 766|-1.005;-0.036;0.131|0.4;-0.8;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.336] 767|-1.004;-0.038;0.132|0.7;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.351] 768|-1.003;-0.037;0.132|0.7;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.367] 769|-1.004;-0.037;0.133|0.6;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.367] 770|-1.002;-0.037;0.133|0.5;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.383] 771|-1.004;-0.037;0.133|0.5;-1.0;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.398] 772|-1.005;-0.037;0.132|0.5;-0.9;3.0|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.398] 773|-1.006;-0.036;0.132|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.414] 774|-1.005;-0.036;0.131|0.6;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.429] 775|-1.006;-0.036;0.131|0.7;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.429] 776|-1.005;-0.035;0.130|0.5;-0.9;3.1|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.445] 777|-1.006;-0.035;0.129|0.5;-0.9;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.461] 778|-1.005;-0.036;0.130|0.6;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.461] 779|-1.005;-0.036;0.129|0.6;-1.0;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.476] 780|-1.005;-0.037;0.129|0.6;-0.9;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.492] 781|-1.005;-0.036;0.129|0.6;-0.7;3.3|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.492] 782|-1.004;-0.037;0.131|0.7;-0.8;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.508] 783|-1.003;-0.037;0.131|0.6;-1.0;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.523] 784|-1.003;-0.038;0.132|0.7;-0.9;3.2|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.523] 785|-1.005;-0.038;0.132|0.6;-0.8;3.1|-159.0;82.3;15.5|0
[2018-06-06 15:05:00.539] 786|-1.004;-0.038;0.132|0.5;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.554] 787|-1.005;-0.036;0.131|0.6;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.554] 788|-1.006;-0.036;0.131|0.4;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.570] 789|-1.006;-0.036;0.130|0.5;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.586] 790|-1.006;-0.035;0.129|0.4;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.586] 791|-1.005;-0.035;0.129|0.5;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.601] 792|-1.004;-0.036;0.131|0.6;-0.8;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.617] 793|-1.005;-0.036;0.130|0.7;-0.8;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.617] 794|-1.006;-0.036;0.131|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.633] 795|-1.007;-0.037;0.132|0.6;-0.7;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.648] 796|-1.007;-0.037;0.131|0.6;-0.9;3.2|-158.9;82.3;15.5|0
[2018-06-06 15:05:00.648] 797|-1.004;-0.037;0.132|0.7;-1.0;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.664] 798|-1.004;-0.037;0.133|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.681] 799|-1.002;-0.037;0.133|0.6;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.685] 800|-1.002;-0.037;0.134|0.5;-0.7;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.700] 801|-1.003;-0.038;0.134|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.700] 802|-1.005;-0.038;0.132|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.716] 803|-1.004;-0.036;0.133|0.6;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.732] 804|-1.006;-0.036;0.132|0.8;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.732] 805|-1.005;-0.036;0.131|0.7;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.747] 806|-1.006;-0.035;0.130|0.7;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.763] 807|-1.005;-0.036;0.130|0.6;-0.9;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.763] 808|-1.006;-0.036;0.129|0.7;-0.9;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.778] 809|-1.005;-0.037;0.129|0.5;-1.0;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.794] 810|-1.004;-0.037;0.130|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.810] 811|-1.004;-0.038;0.131|0.6;-0.7;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.810] 812|-1.004;-0.038;0.131|0.6;-0.6;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.825] 813|-1.003;-0.037;0.132|0.6;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.825] 814|-1.004;-0.037;0.131|0.5;-0.8;3.1|-158.8;82.3;15.7|0
[2018-06-06 15:05:00.841] 815|-1.005;-0.037;0.132|0.6;-0.8;3.2|-158.8;82.3;15.6|0
[2018-06-06 15:05:00.857] 816|-1.005;-0.037;0.131|0.5;-0.9;3.2|-158.8;82.3;15.7|0
[2018-06-06 15:05:00.857] 817|-1.005;-0.037;0.134|0.6;-0.8;3.0|-158.8;82.3;15.7|0
[2018-06-06 15:05:00.872] 818|-1.005;-0.036;0.134|0.6;-0.8;3.1|-158.8;82.3;15.7|0
[2018-06-06 15:05:00.888] 819|-1.004;-0.036;0.133|0.6;-0.9;3.0|-158.8;82.3;15.7|0
[2018-06-06 15:05:00.888] 820|-1.005;-0.035;0.131|0.6;-0.9;3.1|-158.8;82.3;15.6|0
[2018-06-06 15:05:00.903] 821|-1.005;-0.036;0.132|0.7;-0.8;3.0|-158.8;82.3;15.6|0
[2018-06-06 15:05:00.919] 822|-1.005;-0.036;0.131|0.8;-0.9;3.0|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.935] 823|-1.005;-0.036;0.130|0.6;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.935] 824|-1.008;-0.036;0.130|0.5;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.950] 825|-1.006;-0.036;0.130|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.966] 826|-1.005;-0.037;0.129|0.5;-0.8;3.2|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.966] 827|-1.005;-0.038;0.130|0.5;-0.8;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.982] 828|-1.005;-0.037;0.130|0.8;-0.9;3.1|-158.9;82.3;15.6|0
[2018-06-06 15:05:00.997] 829|-1.004;-0.038;0.130|0.7;-0.9;3.1|-158.8;82.3;15.6|0
[2018-06-06 15:05:00.997] 830|-1.003;-0.038;0.131|0.8;-0.9;3.2|-158.8;82.3;15.6|0
[2018-06-06 15:05:01.013] 831|-1.004;-0.037;0.130|0.6;-0.8;3.1|-158.8;82.3;15.7|0
[2018-06-06 15:05:01.028] 832|-1.005;-0.036;0.131|0.6;-0.7;3.0|-158.8;82.3;15.7|0
[2018-06-06 15:05:01.028] 833|-1.005;-0.036;0.131|0.7;-0.9;3.1|-158.8;82.3;15.7|0
[2018-06-06 15:05:01.044] 834|-1.006;-0.036;0.132|0.6;-0.9;3.0|-158.8;82.3;15.7|0
